,Date,Team,Affected Player,Season,Injury Part,Injury Duration,7_day_distance_avg,28_day_distance_avg,Acute-Chronic Workload Ratio,foot,knee,lower leg,upper leg,back,arm,hand,upper body,core and hip,head and neck,foot_count,knee_count,lower leg_count,upper leg_count,back_count,arm_count,hand_count,upper body_count,core and hip_count,head and neck_count,Total Duration,Total num. of inj
1368,2018-11-11,Rockets,Gerald Green,2018-19,foot,4,0.4328571428571429,0.5907692307692307,0.732700892857143,7,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,11,3
1369,2018-11-11,Magic,Aaron Gordon,2018-19,foot,1,1.5585714285714285,1.1811538461538462,1.3195329580871749,64,0,11,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,2,82,8
1370,2018-11-12,Grizzlies,Dillon Brooks,2018-19,knee,41,0.5685714285714286,0.5803703703703704,0.9796699790318171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,2018-11-12,Kings,Kosta Koufos,2018-19,lower leg,19,0.51,0.2862962962962963,1.78137128072445,0,10,0,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,22,4
1372,2018-11-12,Mavericks,Wesley Matthews,2018-19,upper leg,2,1.0185714285714285,1.1292592592592594,0.9019819144450169,208,0,204,0,2,0,0,0,10,0,1,0,2,1,1,0,0,0,2,0,424,7
1373,2018-11-13,Hornets,Michael Kidd-Gilchrist,2018-19,foot,13,0.5514285714285714,0.7485714285714284,0.7366412213740459,123,0,0,0,2,0,39,318,3,4,4,0,0,0,1,0,1,2,1,1,489,10
1374,2018-11-13,Cavaliers,Kyle Korver,2018-19,foot,6,0.4528571428571429,0.4689285714285714,0.9657273419649656,52,12,11,0,12,0,6,0,5,6,4,2,1,0,1,0,1,0,1,1,104,11
1375,2018-11-14,Timberwolves,Derrick Rose,2018-19,knee,2,1.1557142857142857,1.0475,1.1033071939993182,307,355,3,0,9,3,0,0,0,1,10,4,1,0,2,1,0,0,0,1,678,19
1376,2018-11-14,Raptors,CJ Miles,2018-19,upper leg,9,0.2814285714285714,0.5246428571428572,0.5364193328795098,15,18,8,4,0,0,51,172,3,11,3,2,1,2,0,0,2,1,1,2,282,14
1377,2018-11-14,Nets,Caris LeVert,2018-19,foot,86,0.7371428571428572,1.1303571428571428,0.652132701421801,42,19,0,8,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,69,6
1378,2018-11-16,76ers,Jonah Bolden,2018-19,lower leg,19,0.2942857142857143,0.10428571428571427,2.8219178082191783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,2018-11-16,Bucks,John Henson,2018-19,hand,319,0.26142857142857145,0.4821428571428571,0.5422222222222224,15,5,0,10,164,0,12,0,0,3,2,1,0,1,1,0,3,0,0,1,209,9
1380,2018-11-16,Bucks,Donte DiVincenzo,2018-19,upper leg,39,0.3985714285714286,0.6703571428571429,0.5945657964837506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2018-11-16,Trail Blazers,Seth Curry,2018-19,knee,7,0.2942857142857143,0.6,0.4904761904761906,4,0,348,0,0,0,0,92,0,0,1,1,1,0,0,0,0,2,0,0,444,5
1382,2018-11-17,Lakers,Rajon Rondo,2018-19,hand,34,0.6457142857142857,0.6478571428571429,0.9966923925027562,10,321,8,0,169,0,89,0,0,17,3,2,2,0,2,0,5,0,0,1,614,15
1383,2018-11-17,Hawks,Taurean Prince,2018-19,foot,2,0.7671428571428571,0.8689285714285714,0.8828606658446363,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2
1384,2018-11-17,Mavericks,Wesley Matthews,2018-19,upper leg,7,0.5314285714285714,1.0535714285714286,0.5044067796610169,208,0,204,2,2,0,0,0,10,0,1,0,2,2,1,0,0,0,2,0,426,8
1385,2018-11-17,Pelicans,Elfrid Payton,2018-19,hand,44,0.09428571428571428,0.2507142857142857,0.3760683760683761,18,0,0,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,36,3
1386,2018-11-17,Raptors,OG Anunoby,2018-19,hand,6,0.9271428571428572,0.7271428571428571,1.2750491159135562,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,2
1387,2018-11-17,Warriors,Draymond Green,2018-19,foot,23,0.6342857142857143,0.8007142857142859,0.7921498661909009,4,0,3,0,0,0,2,18,0,0,2,0,1,0,0,0,1,4,0,0,27,8
1388,2018-11-18,Heat,Goran Dragic,2018-19,knee,19,1.0714285714285714,0.7617857142857142,1.4064697609001409,18,3,19,0,3,0,0,0,1,0,2,2,2,0,1,0,0,0,1,0,44,8
1389,2018-11-19,Hawks,Alex Poythress,2018-19,foot,34,0.6585714285714285,0.3803571428571428,1.7314553990610329,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,2
1390,2018-11-19,Pacers,Victor Oladipo,2018-19,knee,23,0.3971428571428572,1.1607142857142854,0.3421538461538463,9,16,0,0,12,0,12,0,0,193,3,4,0,0,3,0,1,0,0,3,242,14
1391,2018-11-19,Spurs,Davis Bertans,2018-19,head and neck,2,0.2742857142857143,0.52,0.5274725274725275,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2
1392,2018-11-20,Heat,Tyler Johnson,2018-19,upper leg,10,1.0442857142857145,1.022857142857143,1.020949720670391,10,0,0,4,0,0,0,99,0,0,1,0,0,2,0,0,0,2,0,0,113,5
1393,2018-11-21,Bulls,Chandler Hutchison,2018-19,back,3,0.79,0.8324999999999999,0.9489489489489492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,2018-11-21,Hawks,Omari Spellman,2018-19,core and hip,2,0.6314285714285715,0.8257142857142857,0.7647058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,2018-11-23,Pacers,Myles Turner,2018-19,foot,3,1.14,0.9128571428571428,1.2488262910798122,2,0,0,0,0,0,0,0,0,99,2,0,0,0,0,0,0,0,0,1,101,3
1396,2018-11-23,Celtics,Al Horford,2018-19,knee,1,1.2214285714285713,0.9685714285714284,1.2610619469026547,12,24,0,3,7,3,0,227,0,21,4,2,0,1,1,1,0,2,0,2,297,13
1397,2018-11-23,Hawks,Tyler Dorsey,2018-19,foot,7,0.20428571428571424,0.23392857142857146,0.8732824427480915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,2018-11-23,Hornets,Tony Parker,2018-19,core and hip,2,0.6357142857142856,0.6157142857142857,1.0324825986078885,4,11,3,226,22,0,0,0,5,0,2,3,1,4,5,0,0,0,3,0,271,18
1399,2018-11-23,Thunder,Hamidou Diallo,2018-19,foot,7,0.6785714285714286,0.4957142857142857,1.368876080691643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,2018-11-23,Thunder,Terrance Ferguson,2018-19,foot,10,0.07571428571428572,0.6667857142857142,0.11355115158007499,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,2
1401,2018-11-24,Celtics,Gordon Hayward,2018-19,foot,2,1.2171428571428569,1.0807142857142855,1.126239259748843,519,0,0,0,0,0,12,4,8,0,4,0,0,0,0,0,1,1,1,0,543,7
1402,2018-11-25,Jazz,Donovan Mitchell,2018-19,core and hip,3,0.7942857142857144,0.9682142857142856,0.8203614902250094,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,3
1403,2018-11-26,Bucks,Ersan Ilyasova,2018-19,knee,2,0.5157142857142858,0.6603571428571429,0.7809626825310979,178,13,2,0,5,0,167,12,0,39,2,3,1,0,1,0,1,1,0,3,416,12
1404,2018-11-26,Cavaliers,David Nwaba,2018-19,knee,2,1.2,0.6017857142857143,1.9940652818991096,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,2
1405,2018-11-26,Celtics,Jaylen Brown,2018-19,back,10,1.0714285714285714,0.9857142857142858,1.0869565217391304,2,0,0,0,0,0,0,0,11,16,1,0,0,0,1,0,0,0,1,2,29,5
1406,2018-11-28,Magic,Aaron Gordon,2018-19,back,2,0.9157142857142856,1.1185714285714283,0.8186462324393359,65,0,11,0,0,0,0,0,0,7,5,0,1,0,1,0,0,0,0,2,83,9
1407,2018-11-28,Pelicans,Frank Jackson,2018-19,foot,4,0.5771428571428572,0.3535714285714286,1.6323232323232324,349,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,349,2
1408,2018-11-30,Cavaliers,David Nwaba,2018-19,knee,12,0.7157142857142856,0.5521428571428572,1.2962483829236735,24,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,26,3
1409,2018-11-30,Nets,Joe Harris,2018-19,upper leg,3,1.092857142857143,1.17,0.9340659340659342,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,2
1410,2018-11-30,Suns,T.J. Warren,2018-19,foot,10,1.2385714285714289,1.1285714285714286,1.0974683544303798,225,195,0,0,12,0,11,0,0,2,2,1,0,0,3,0,1,0,0,1,445,8
1411,2018-12-01,Bucks,Ersan Ilyasova,2018-19,head and neck,6,0.22142857142857145,0.5782142857142857,0.3829524397776406,178,15,2,0,5,0,167,12,0,39,2,3,1,0,1,0,1,1,0,4,418,13
1412,2018-12-01,Kings,Marvin Bagley III,2018-19,back,6,1.0757142857142856,0.857857142857143,1.2539550374687758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,2018-12-02,Hornets,Cody Zeller,2018-19,core and hip,3,0.91,0.8425,1.0801186943620176,2,265,0,32,0,0,0,213,0,5,1,3,0,2,0,0,0,5,1,1,517,13
1414,2018-12-02,76ers,Wilson Chandler,2018-19,upper leg,3,0.8885714285714286,0.78,1.1391941391941391,7,0,356,52,8,0,0,4,346,2,2,0,3,6,2,0,0,1,3,1,775,18
1415,2018-12-02,Mavericks,Maxi Kleber,2018-19,knee,2,0.20142857142857146,0.4928571428571428,0.4086956521739131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,2018-12-02,Mavericks,Luka Doncic,2018-19,core and hip,2,0.5742857142857142,0.9085714285714286,0.6320754716981131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,2018-12-03,Warriors,Damian Jones,2018-19,upper body,162,0.51,0.6678571428571429,0.7636363636363636,0,0,0,36,0,0,0,44,0,0,0,0,0,1,0,0,0,2,0,0,80,3
1418,2018-12-03,Knicks,Trey Burke,2018-19,knee,13,0.3928571428571429,0.6653571428571429,0.5904455179817498,0,0,0,0,5,0,21,0,0,0,0,1,0,0,1,0,1,0,0,0,26,3
1419,2018-12-04,Suns,Devin Booker,2018-19,upper leg,11,0.8914285714285715,1.1964285714285714,0.7450746268656717,8,0,0,25,0,0,189,0,10,0,4,0,0,3,0,0,1,0,2,0,232,10
1420,2018-12-05,Hawks,Taurean Prince,2018-19,foot,39,0.8428571428571429,0.9189285714285712,0.9172172561212594,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
1421,2018-12-05,Hornets,Marvin Williams,2018-19,upper body,2,0.6957142857142857,0.8317857142857142,0.8364104765993989,18,11,0,0,60,0,46,4,3,6,3,1,0,0,4,0,3,2,1,2,148,16
1422,2018-12-05,Cavaliers,Ante Zizic,2018-19,knee,2,0.3271428571428571,0.2742857142857143,1.1927083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,2018-12-05,Pistons,Reggie Bullock,2018-19,foot,10,0.7071428571428572,0.9271428571428572,0.7627118644067797,21,227,0,70,12,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,330,8
1424,2018-12-05,Mavericks,Dennis Smith Jr.,2018-19,hand,8,1.3157142857142858,0.8078571428571429,1.6286472148541111,4,180,0,0,0,0,0,0,10,0,1,4,0,0,0,0,1,0,1,0,194,7
1425,2018-12-05,Mavericks,Salah Mejri,2018-19,knee,3,0.14,0.13285714285714287,1.0537634408602148,0,6,0,21,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,27,4
1426,2018-12-05,Nuggets,Gary Harris,2018-19,core and hip,27,0.4857142857142858,0.9139285714285716,0.5314576006252443,27,0,0,10,0,110,0,6,0,0,2,0,0,1,0,1,0,1,1,0,153,6
1427,2018-12-06,Trail Blazers,CJ McCollum,2018-19,foot,2,1.2828571428571431,1.3125,0.9774149659863948,71,0,0,0,0,0,26,0,0,0,3,0,0,0,0,0,1,0,0,0,97,4
1428,2018-12-07,Lakers,Brandon Ingram,2018-19,foot,14,0.8214285714285714,1.0974999999999997,0.7484542792059878,0,6,0,4,0,0,0,0,25,183,1,1,0,1,0,0,0,0,1,1,218,5
1429,2018-12-07,Pistons,Ish Smith,2018-19,upper leg,38,1.008571428571429,0.7632142857142857,1.3214787084698176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,2018-12-08,Celtics,Aron Baynes,2018-19,foot,2,0.18285714285714286,0.4571428571428571,0.4,4,0,0,8,0,2,0,0,10,1,2,0,0,1,0,1,0,0,2,1,25,7
1431,2018-12-08,Hawks,Miles Plumlee,2018-19,knee,21,0.13285714285714284,0.2414285714285714,0.5502958579881656,0,0,24,33,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,57,3
1432,2018-12-08,Hawks,Omari Spellman,2018-19,core and hip,18,0.08857142857142856,0.5328571428571428,0.16621983914209115,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2
1433,2018-12-08,Nuggets,Paul Millsap,2018-19,foot,21,0.8542857142857143,0.9182142857142858,0.9303772851030728,0,26,0,0,0,1,99,8,2,0,1,4,0,0,0,1,1,1,1,0,136,9
1434,2018-12-08,Mavericks,Maxi Kleber,2018-19,foot,2,0.42,0.5132142857142857,0.8183716075156575,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
1435,2018-12-08,Timberwolves,Robert Covington,2018-19,knee,2,1.11,1.0157142857142858,1.0928270042194093,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2
1436,2018-12-09,Pistons,Stanley Johnson,2018-19,knee,3,0.4557142857142857,0.6407142857142857,0.7112597547380156,0,0,0,0,6,0,0,0,18,0,0,1,0,0,1,0,0,0,3,0,24,5
1437,2018-12-10,Pelicans,E'Twaun Moore,2018-19,upper leg,6,1.0,1.2335714285714288,0.8106543138390271,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,3
1438,2018-12-10,Celtics,Kyrie Irving,2018-19,upper body,2,0.5428571428571428,0.9575,0.5669526296158149,2,65,0,8,0,15,20,22,0,7,1,4,0,2,0,1,1,3,0,2,139,14
1439,2018-12-10,Celtics,Guerschon Yabusele,2018-19,foot,11,0.19142857142857145,0.14142857142857146,1.3535353535353536,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2
1440,2018-12-10,Celtics,Al Horford,2018-19,knee,13,0.2885714285714286,0.6696428571428571,0.4309333333333334,12,25,0,3,7,3,0,227,0,21,4,3,0,1,1,1,0,2,0,2,298,14
1441,2018-12-11,Raptors,Kawhi Leonard,2018-19,core and hip,3,1.1757142857142855,1.1742857142857144,1.0012165450121653,12,34,0,320,0,0,62,6,0,5,3,4,0,4,0,0,3,1,1,2,439,18
1442,2018-12-12,Cavaliers,Tristan Thompson,2018-19,foot,21,1.2071428571428573,1.1589285714285715,1.041602465331279,21,0,39,0,0,0,7,0,0,0,3,0,1,0,0,0,1,0,0,0,67,5
1443,2018-12-12,Jazz,Raul Neto,2018-19,upper leg,3,0.4071428571428571,0.36571428571428577,1.1132812499999998,0,0,0,40,0,0,26,0,0,33,0,0,0,5,0,0,1,0,0,1,99,7
1444,2018-12-12,76ers,Jimmy Butler,2018-19,upper leg,4,0.98,1.1617857142857144,0.8435290501075928,22,41,2,0,0,20,3,8,0,0,1,1,1,1,0,1,1,1,0,0,96,7
1445,2018-12-12,Knicks,Allonzo Trier,2018-19,upper leg,13,0.48,0.7975000000000001,0.6018808777429466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,2018-12-12,Wizards,Otto Porter Jr.,2018-19,knee,21,0.8785714285714287,1.1153571428571432,0.787704130643612,2,0,0,6,4,0,0,0,42,0,1,1,0,2,1,0,0,0,2,0,54,7
1447,2018-12-12,Rockets,James Ennis III,2018-19,upper leg,22,0.7542857142857143,0.9389285714285714,0.803347280334728,0,10,4,7,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,21,5
1448,2018-12-12,Warriors,Andre Iguodala,2018-19,core and hip,5,0.5271428571428571,0.8339285714285714,0.6321199143468951,57,34,8,28,4,0,6,0,3,0,4,6,2,3,2,0,1,0,2,0,140,20
1449,2018-12-12,Pelicans,Nikola Mirotic,2018-19,foot,28,0.6014285714285714,1.0882142857142856,0.5526747620610437,4,2,0,0,0,0,0,0,0,50,2,1,0,0,0,0,0,0,0,1,56,4
1450,2018-12-12,Pistons,Henry Ellenson,2018-19,foot,38,0.20142857142857146,0.050357142857142864,4.0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2
1451,2018-12-13,Clippers,Lou Williams,2018-19,upper leg,7,0.43142857142857133,0.8039285714285717,0.5366503776099509,2,16,0,11,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,29,4
1452,2018-12-13,Mavericks,J.J. Barea,2018-19,foot,5,0.5271428571428571,0.6035714285714286,0.8733727810650886,36,0,26,44,0,0,0,0,186,0,4,0,1,1,0,0,0,0,3,0,292,9
1453,2018-12-14,Bucks,Malcolm Brogdon,2018-19,upper leg,5,1.2714285714285716,1.047857142857143,1.2133605998636672,0,0,3,66,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,71,4
1454,2018-12-14,Heat,Goran Dragic,2018-19,knee,71,0.46,0.20714285714285716,2.2206896551724142,18,22,19,0,3,0,0,0,1,0,2,3,2,0,1,0,0,0,1,0,63,9
1455,2018-12-14,Nets,Allen Crabbe,2018-19,knee,54,0.9828571428571428,1.1114285714285714,0.884318766066838,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2
1456,2018-12-14,Raptors,Jonas Valanciunas,2018-19,hand,57,0.6814285714285714,0.7010714285714287,0.9719816607233824,9,0,0,0,2,0,75,0,0,4,1,0,0,0,1,0,4,0,0,1,90,7
1457,2018-12-15,Bulls,Zach LaVine,2018-19,foot,11,0.5742857142857142,1.0642857142857145,0.5395973154362415,0,544,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,1,0,548,6
1458,2018-12-15,Grizzlies,Kyle Anderson,2018-19,foot,2,0.9885714285714288,1.1075000000000002,0.892615285391809,70,18,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,88,4
1459,2018-12-16,Kings,Marvin Bagley III,2018-19,knee,22,0.6514285714285714,0.6799999999999999,0.9579831932773109,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2
1460,2018-12-16,Knicks,Mitchell Robinson,2018-19,foot,32,0.4642857142857143,0.5785714285714285,0.8024691358024693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,2018-12-16,Mavericks,Dennis Smith Jr.,2018-19,hand,12,0.2928571428571428,0.5410714285714285,0.5412541254125413,4,180,0,0,0,0,8,0,10,0,1,4,0,0,0,0,2,0,1,0,202,8
1462,2018-12-16,Raptors,Fred VanVleet,2018-19,back,3,1.384285714285714,1.009642857142857,1.3710647329324372,9,3,0,0,2,0,3,10,0,0,1,1,0,0,2,0,1,2,0,0,27,7
1463,2018-12-16,Raptors,Kyle Lowry,2018-19,upper leg,6,1.0257142857142856,1.049642857142857,0.977203130316434,54,7,0,0,36,14,40,0,0,0,3,1,0,1,5,1,1,0,0,0,151,12
1464,2018-12-16,Pacers,Tyreke Evans,2018-19,knee,2,0.6799999999999999,0.7825,0.8690095846645367,37,354,0,0,0,0,0,0,19,9,4,4,0,0,0,0,0,0,1,1,419,10
1465,2018-12-17,Bucks,Ersan Ilyasova,2018-19,head and neck,18,0.5285714285714286,0.3953571428571429,1.3369467028003614,178,15,2,0,5,0,167,12,0,45,2,3,1,0,1,0,1,1,0,5,424,14
1466,2018-12-17,Grizzlies,Mike Conley,2018-19,upper leg,2,1.49,1.3464285714285713,1.106631299734748,332,0,0,0,10,0,0,0,0,10,3,0,0,1,1,0,0,0,0,2,352,7
1467,2018-12-18,Mavericks,Maxi Kleber,2018-19,foot,2,0.4142857142857143,0.39892857142857135,1.0384959713518354,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,3
1468,2018-12-19,Celtics,Marcus Morris Sr.,2018-19,knee,4,0.97,0.9160714285714284,1.058869395711501,6,20,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,26,5
1469,2018-12-19,Grizzlies,Joakim Noah,2018-19,foot,7,0.5442857142857143,0.3192857142857143,1.7046979865771812,74,3,0,51,0,0,67,274,0,3,10,1,0,1,0,0,1,2,0,1,472,16
1470,2018-12-19,Pelicans,Julius Randle,2018-19,foot,2,0.63,1.0989285714285717,0.5732856678583035,0,0,319,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,319,2
1471,2018-12-19,Timberwolves,Jeff Teague,2018-19,foot,16,0.6142857142857142,0.8710714285714285,0.7052070520705207,9,23,0,6,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,38,6
1472,2018-12-21,Celtics,Aron Baynes,2018-19,hand,26,0.3514285714285714,0.38642857142857145,0.909426987060998,6,0,0,8,0,2,0,0,10,1,2,0,0,1,0,1,1,0,2,1,27,8
1473,2018-12-21,Magic,Jonathon Simmons,2018-19,foot,2,0.17857142857142858,0.5803571428571427,0.30769230769230776,0,0,0,0,0,0,195,0,0,0,1,0,0,0,0,0,2,0,0,0,195,3
1474,2018-12-22,Warriors,Jacob Evans,2018-19,foot,5,0.03571428571428571,0.05,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,2018-12-22,Rockets,Chris Paul,2018-19,upper leg,36,1.1114285714285714,0.8192857142857143,1.3565823888404531,51,71,3,4,0,0,187,34,10,3,3,2,1,2,0,0,3,1,2,1,363,15
1476,2018-12-22,76ers,Wilson Chandler,2018-19,upper leg,3,0.8914285714285715,0.8521428571428571,1.0461022632020118,7,0,356,55,8,0,0,4,346,2,2,0,3,7,2,0,0,1,3,1,778,19
1477,2018-12-23,Cavaliers,Rodney Hood,2018-19,foot,3,1.2214285714285715,1.0696428571428571,1.1419031719532555,64,24,4,0,8,0,0,0,0,0,6,2,1,0,2,0,0,0,0,0,100,11
1478,2018-12-23,Hawks,John Collins,2018-19,foot,3,1.008571428571429,1.0460714285714283,0.9641515875725504,31,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,1,0,0,41,3
1479,2018-12-23,Pacers,Tyreke Evans,2018-19,knee,3,0.2814285714285715,0.6807142857142858,0.41343126967471133,37,356,0,0,0,0,0,0,19,9,4,5,0,0,0,0,0,0,1,1,421,11
1480,2018-12-23,Timberwolves,Derrick Rose,2018-19,foot,3,0.8542857142857142,0.8903571428571427,0.959486562374649,307,357,3,0,9,3,0,0,0,1,11,4,1,0,2,1,0,0,0,1,680,20
1481,2018-12-26,Cavaliers,David Nwaba,2018-19,foot,38,0.562857142857143,0.2817857142857143,1.9974651457541197,24,14,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,38,4
1482,2018-12-26,Raptors,Kyle Lowry,2018-19,back,8,0.3414285714285715,0.7042857142857143,0.4847870182555781,54,7,0,6,36,14,40,0,0,0,3,1,0,1,6,1,1,0,0,0,157,13
1483,2018-12-27,Lakers,LeBron James,2018-19,upper leg,35,0.9414285714285714,1.1610714285714288,0.8108274377114733,16,16,0,2,3,0,0,0,0,4,6,2,0,2,2,0,0,0,0,1,41,13
1484,2018-12-27,Lakers,Rajon Rondo,2018-19,hand,28,0.6614285714285714,0.16535714285714284,4.0,10,321,8,0,169,0,123,0,0,17,3,2,2,0,2,0,6,0,0,1,648,16
1485,2018-12-27,Celtics,Robert Williams III,2018-19,upper leg,11,0.21285714285714288,0.3035714285714285,0.7011764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,2018-12-28,Wizards,Markieff Morris,2018-19,head and neck,1,0.8600000000000001,0.8507142857142858,1.0109151973131822,2,2,2,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,2,9,5
1487,2018-12-28,Wizards,John Wall,2018-19,foot,704,0.6014285714285714,0.847857142857143,0.7093513058129738,0,259,0,0,0,0,8,2,0,0,1,3,0,0,0,0,1,1,0,0,269,6
1488,2018-12-28,Mavericks,Wesley Matthews,2018-19,foot,3,1.0442857142857145,1.1217857142857142,0.9309137217446676,208,0,204,9,2,0,0,0,10,0,2,0,2,2,1,0,0,0,2,0,433,9
1489,2018-12-29,Hawks,Dewayne Dedmon,2018-19,knee,4,0.9171428571428571,0.852142857142857,1.0762782900251469,9,13,39,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,61,5
1490,2018-12-29,Jazz,Ricky Rubio,2018-19,back,3,1.07,0.9953571428571428,1.0749910297811267,2,280,0,160,0,11,0,0,12,0,1,1,0,2,1,1,0,0,1,0,465,7
1491,2018-12-29,Jazz,Jae Crowder,2018-19,hand,3,0.6900000000000001,0.7792857142857141,0.8854262144821268,32,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,1,0,37,4
1492,2018-12-30,Trail Blazers,Maurice Harkless,2018-19,knee,2,1.2871428571428571,0.9232142857142858,1.3941972920696324,2,213,0,4,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,219,7
1493,2018-12-30,Timberwolves,Derrick Rose,2018-19,foot,9,0.7871428571428571,0.8864285714285713,0.887993553585818,310,357,3,0,9,3,0,0,0,1,12,4,1,0,2,1,0,0,0,1,683,21
1494,2018-12-31,Magic,Jonathon Simmons,2018-19,foot,4,0.5585714285714286,0.4874999999999999,1.145787545787546,2,0,0,0,0,0,195,0,0,0,2,0,0,0,0,0,2,0,0,0,197,4
1495,2018-12-31,Rockets,Eric Gordon,2018-19,knee,16,1.0071428571428571,1.0475,0.9614728946471188,10,136,27,5,5,0,241,45,5,0,3,3,3,1,1,0,4,3,1,0,474,19
1496,2018-12-31,Hawks,Kent Bazemore,2018-19,foot,30,0.9257142857142856,0.9932142857142856,0.9320388349514562,10,217,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,227,5
1497,2019-01-02,Celtics,Kyrie Irving,2018-19,head and neck,5,1.0385714285714287,1.0321428571428573,1.0062283737024222,2,65,0,8,0,15,20,24,0,7,1,4,0,2,0,1,1,3,0,3,141,15
1498,2019-01-02,Wizards,Markieff Morris,2018-19,head and neck,37,0.3442857142857143,0.6682142857142858,0.5152324959914484,2,2,2,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,3,10,6
1499,2019-01-02,Timberwolves,Robert Covington,2018-19,knee,272,1.5585714285714285,1.0389285714285712,1.5001718803712618,0,2,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,3
