,Unnamed: 0,Date,Team,Acquired,Relinquished,Notes,Affected Player,Season,Injury Type,Injury Part,Injury Duration
1127,23900.0,2017-02-09,Hornets,,Ramon Sessions,placed on IL recovering from surgery on left knee to repair torn lateral meniscus (out for season),Ramon Sessions,2016-17,L recovering from surgery on left knee to repair torn lateral meniscus (out for season),knee,234
1128,23908.0,2017-02-10,Nuggets,,Kenneth Faried,placed on IL with sprained right ankle,Kenneth Faried,2016-17,sprained right ankle,foot,13
1129,23902.0,2017-02-10,Bucks,,Jabari Parker,placed on IL with torn ACL in left knee,Jabari Parker,2016-17,torn ACL in left knee,knee,57
1130,23904.0,2017-02-10,Bulls,,Paul Zipser,placed on IL with left ankle tendinitis,Paul Zipser,2016-17,left ankle tendinitis,foot,6
1131,23922.0,2017-02-11,Suns,,Tyson Chandler,placed on IL with sprained right ankle,Tyson Chandler,2016-17,sprained right ankle,foot,2
1132,23919.0,2017-02-11,Hornets,,Cody Zeller,placed on IL with sore quadriceps,Cody Zeller,2016-17,sore quadriceps,upper leg,17
1133,23926.0,2017-02-12,Raptors,,Patrick Patterson,placed on IL with bruised left knee,Patrick Patterson,2016-17,bruised left knee,knee,2
1134,23934.0,2017-02-13,Celtics,,Jaylen Brown,placed on IL with strained right hip flexor,Jaylen Brown,2016-17,strained right hip flexor,core and hip,11
1135,23930.0,2017-02-13,Blazers,,Evan Turner,placed on IL recovering from surgery on right hand to repair fracture,Evan Turner,2016-17,L recovering from surgery on right hand to repair fracture,hand,33
1136,23933.0,2017-02-13,Celtics,,Chris Wilcox,placed on IL with left Achilles tendinitis,Chris Wilcox,2016-17,left Achilles tendinitis,foot,10
1137,23945.0,2017-02-14,Cavaliers,,Kevin Love,placed on IL with recovering from arthroscopic surgery on left knee to remove loose body,Kevin Love,2016-17,recovering from arthroscopic surgery on left knee to remove loose body,knee,30
1138,23949.0,2017-02-15,Knicks,,Brandon Jennings,placed on IL with sore left Achilles,Brandon Jennings,2016-17,sore left Achilles,foot,8
1139,23954.0,2017-02-15,Raptors,,Patrick Patterson,placed on IL with bruised left knee,Patrick Patterson,2016-17,bruised left knee,knee,9
1140,23953.0,2017-02-15,Pelicans,,Terrence Jones,placed on IL with sprained right thumb,Terrence Jones,2016-17,sprained right thumb,hand,8
1141,23952.0,2017-02-15,Pacers,,Lavoy Allen,placed on IL with sore right knee,Lavoy Allen,2016-17,sore right knee,knee,9
1142,23978.0,2017-02-23,Magic,,C.J. Watson,placed on IL with Achilles injury,C.J. Watson,2016-17,Achilles injury,foot,8
1143,23982.0,2017-02-24,Celtics,,Gerald Green,placed on IL with bruised left heel,Gerald Green,2016-17,bruised left heel,foot,7
1144,23980.0,2017-02-24,Bulls,,Paul Zipser,placed on IL with left ankle tendinitis,Paul Zipser,2016-17,left ankle tendinitis,foot,6
1145,23995.0,2017-02-24,Pacers,,Al Jefferson,placed on IL with dental ailment,Al Jefferson,2016-17,dental ailment,head and neck,5
1146,23999.0,2017-02-24,Raptors,,Kyle Lowry,placed on IL with sore right wrist,Kyle Lowry,2016-17,sore right wrist,hand,40
1147,24003.0,2017-02-24,Thunder,,Victor Oladipo,placed on IL with back spasms,Victor Oladipo,2016-17,back spasms,back,4
1148,24012.0,2017-02-25,Knicks,,Kristaps Porzingis,placed on IL with sprained right ankle,Kristaps Porzingis,2016-17,sprained right ankle,foot,4
1149,24017.0,2017-02-25,Warriors,,Kevin Durant,placed on IL with bruised left hand,Kevin Durant,2016-17,bruised left hand,hand,2
1150,24009.0,2017-02-25,Bulls,,Michael Carter-Williams,placed on IL with patellar tendinitis in knee,Michael Carter-Williams,2016-17,patellar tendinitis in knee,knee,13
1151,24022.0,2017-02-26,Nuggets,,Kenneth Faried,placed on IL with sore lower back / back spasms,Kenneth Faried,2016-17,sore lower back ,back,18
1152,24028.0,2017-02-27,Hawks,,Mike Dunleavy,placed on IL with sore right ankle,Mike Dunleavy,2016-17,sore right ankle,foot,21
1153,24037.0,2017-02-28,Pistons,,Darrun Hilliard,placed on IL with back spasms,Darrun Hilliard,2016-17,back spasms,back,4
1154,24033.0,2017-02-28,Hornets,,Miles Plumlee,placed on IL with strained right calf,Miles Plumlee,2016-17,strained right calf,lower leg,24
1155,24041.0,2017-03-01,76ers,,Joel Embiid,placed on IL with torn meniscus in left knee (out for season),Joel Embiid,2016-17,torn meniscus in left knee ,knee,214
1156,24047.0,2017-03-01,Kings,,Malachi Richardson,placed on IL with torn right hamstring,Malachi Richardson,2016-17,torn right hamstring,upper leg,17
1157,24045.0,2017-03-01,Jazz,,Rodney Hood,placed on IL with sore right knee,Rodney Hood,2016-17,sore right knee,knee,4
1158,24048.0,2017-03-01,Knicks,,Willy Hernangomez,placed on IL with ankle injury,Willy Hernangomez,2016-17,ankle injury,foot,4
1159,24050.0,2017-03-01,Mavericks,,Wesley Matthews,placed on IL with right hip injury,Wesley Matthews,2016-17,right hip injury,core and hip,4
1160,24042.0,2017-03-01,Bucks,,Michael Beasley,placed on IL with hyperextended left knee,Michael Beasley,2016-17,hyperextended left knee,knee,30
1161,24057.0,2017-03-01,Spurs,,Tony Parker,placed on IL with bruised quadriceps / sore knee ,Tony Parker,2016-17,bruised quadriceps ,knee,2
1162,24064.0,2017-03-02,Thunder,,Victor Oladipo,placed on IL with back injury,Victor Oladipo,2016-17,back injury,back,5
1163,24065.0,2017-03-02,Warriors,,Kevin Durant,placed on IL with sprained MCL in left knee,Kevin Durant,2016-17,sprained MCL in left knee,knee,37
1164,24088.0,2017-03-05,Jazz,,Shelvin Mack,placed on IL with sprained left ankle,Shelvin Mack,2016-17,sprained left ankle,foot,22
1165,24091.0,2017-03-05,Knicks,,Maurice Ndour,placed on IL with sprained right ankle,Maurice Ndour,2016-17,sprained right ankle,foot,11
1166,24086.0,2017-03-05,Celtics,,Avery Bradley,placed on IL with hamstring injury / rest,Avery Bradley,2016-17,hamstring injury ,upper leg,1
1167,24085.0,2017-03-05,Celtics,,Al Horford,placed on IL with sprained right elbow,Al Horford,2016-17,sprained right elbow,arm,3
1168,24096.0,2017-03-05,Pacers,,Lavoy Allen,placed on IL with sore right knee,Lavoy Allen,2016-17,sore right knee,knee,3
1169,24093.0,2017-03-05,Lakers,,Ivica Zubac,placed on IL with quadriceps injury ,Ivica Zubac,2016-17,quadriceps injury ,upper leg,2
1170,24100.0,2017-03-06,Bulls,,Rajon Rondo,placed on IL with sprained right ankle,Rajon Rondo,2016-17,sprained right ankle,foot,2
1171,24099.0,2017-03-06,Bulls,,Dwyane Wade,placed on IL with strained left quadricep,Dwyane Wade,2016-17,strained left quadricep,upper leg,4
1172,24117.0,2017-03-08,Jazz,,Derrick Favors,placed on IL with sore right knee ,Derrick Favors,2016-17,sore right knee ,knee,30
1173,24115.0,2017-03-08,Celtics,,James Young,placed on IL with bruised tailbone / sore lower back,James Young,2016-17,bruised tailbone ,back,4
1174,24128.0,2017-03-09,Spurs,,Kyle Anderson,placed on IL with sprained right knee,Kyle Anderson,2016-17,sprained right knee,knee,2
1175,24134.0,2017-03-10,Mavericks,,Nerlens Noel,placed on IL with sore left knee,Nerlens Noel,2016-17,sore left knee,knee,5
1176,24144.0,2017-03-11,Spurs,,Kawhi Leonard,placed on IL with concussion,Kawhi Leonard,2016-17,concussion,head and neck,2
1177,24168.0,2017-03-13,Nuggets,,Wilson Chandler,placed on IL with right groin injury,Wilson Chandler,2016-17,right groin injury,upper leg,9
1178,24169.0,2017-03-13,Spurs,,Dejounte Murray,placed on IL with sore left groin ,Dejounte Murray,2016-17,sore left groin ,upper leg,30
1179,24181.0,2017-03-15,Pacers,,Lavoy Allen,placed on IL with sore left knee,Lavoy Allen,2016-17,sore left knee,knee,4
1180,24177.0,2017-03-15,Bulls,,Cameron Payne,placed on IL with sore right foot,Cameron Payne,2016-17,sore right foot,foot,7
1181,24179.0,2017-03-15,Mavericks,,Wesley Matthews,placed on IL with strained right calf,Wesley Matthews,2016-17,strained right calf,lower leg,2
1182,24183.0,2017-03-15,Spurs,,Tony Parker,placed on IL with sore lower back,Tony Parker,2016-17,sore lower back,back,3
1183,24193.0,2017-03-16,Knicks,,Kristaps Porzingis,placed on IL with left thigh injury,Kristaps Porzingis,2016-17,left thigh injury,upper leg,4
1184,24187.0,2017-03-16,Cavaliers,,Kyle Korver,placed on IL with sore left foot,Kyle Korver,2016-17,sore left foot,foot,6
1185,24195.0,2017-03-16,Nuggets,,Danilo Gallinari,placed on IL with left knee injury,Danilo Gallinari,2016-17,left knee injury,knee,8
1186,24194.0,2017-03-16,Nets,,Sean Kilpatrick,placed on IL with strained left hamstring,Sean Kilpatrick,2016-17,strained left hamstring,upper leg,12
1187,24202.0,2017-03-17,Lakers,,Tarik Black,placed on IL with sprained right ankle / illness ,Tarik Black,2016-17,sprained right ankle ,foot,2
1188,24200.0,2017-03-17,Celtics,,Isaiah Thomas,placed on IL with bone bruise in right knee,Isaiah Thomas,2016-17,bone bruise in right knee,knee,3
1189,24198.0,2017-03-17,Bulls,,Dwyane Wade,placed on IL with fractured right elbow,Dwyane Wade,2016-17,fractured right elbow,arm,22
1190,24209.0,2017-03-18,Blazers,,Ed Davis,placed on IL with recovering from arthroscopic surgery on left shoulder to repair injured labrum (out for season),Ed Davis,2016-17,recovering from arthroscopic surgery on left shoulder to repair injured labrum ,upper body,197
1191,24214.0,2017-03-18,Grizzlies,,Chandler Parsons,placed on IL with torn meniscus in left knee (out for season),Chandler Parsons,2016-17,torn meniscus in left knee ,knee,197
1192,24224.0,2017-03-19,Suns,,Devin Booker,placed on IL with sore right ankle,Devin Booker,2016-17,sore right ankle,foot,2
1193,24228.0,2017-03-20,Hawks,,Kent Bazemore,placed on IL with bone bruise in right knee,Kent Bazemore,2016-17,bone bruise in right knee,knee,9
1194,24229.0,2017-03-20,Hawks,,Paul Millsap,placed on IL with tightness in left knee,Paul Millsap,2016-17,tightness in left knee,knee,13
1195,24242.0,2017-03-21,Suns,,Ronnie Price,placed on IL with left leg injury,Ronnie Price,2016-17,left leg injury,upper leg,7
1196,24240.0,2017-03-21,Spurs,,David Lee,placed on IL with sore left foot,David Lee,2016-17,sore left foot,foot,2
1197,24244.0,2017-03-21,Warriors,,Andre Iguodala,placed on IL with strained left hip,Andre Iguodala,2016-17,strained left hip,core and hip,3
1198,24248.0,2017-03-22,Magic,,Jeff Green,placed on IL with back spasms / sore lower back,Jeff Green,2016-17,back spasms ,back,21
1199,24247.0,2017-03-22,Kings,,Malachi Richardson,placed on IL with torn right hamstring (out for season),Malachi Richardson,2016-17,torn right hamstring ,upper leg,193
1200,24245.0,2017-03-22,Bulls,,Cristiano Felicio,placed on IL with bruised lower back,Cristiano Felicio,2016-17,bruised lower back,back,8
1201,24258.0,2017-03-24,Hornets,,Johnny O'Bryant III,placed on IL with sprained right ankle (out for season),Johnny O'Bryant III,2016-17,sprained right ankle ,foot,17
1202,24273.0,2017-03-25,Wizards,,Bojan Bogdanovic,placed on IL with back injury,Bojan Bogdanovic,2016-17,back injury,back,3
1203,24267.0,2017-03-25,Knicks,,Carmelo Anthony,placed on IL with sore left knee,Carmelo Anthony,2016-17,sore left knee,knee,2
1204,24265.0,2017-03-25,Cavaliers,,Iman Shumpert,placed on IL with sore right knee,Iman Shumpert,2016-17,sore right knee,knee,2
1205,24283.0,2017-03-26,Rockets,,Ryan Anderson,placed on IL with sprained right ankle,Ryan Anderson,2016-17,sprained right ankle,foot,12
1206,24277.0,2017-03-26,Lakers,,Brandon Ingram,placed on IL with patellar tendinitis in knee,Brandon Ingram,2016-17,patellar tendinitis in knee,knee,6
1207,24275.0,2017-03-26,Clippers,,J.J. Redick,placed on IL with sprained right ankle,J.J. Redick,2016-17,sprained right ankle,foot,3
1208,24287.0,2017-03-27,Cavaliers,,Kyle Korver,placed on IL with sore left foot,Kyle Korver,2016-17,sore left foot,foot,8
1209,24291.0,2017-03-27,Knicks,,Lance Thomas,placed on IL with right hip injury (out for season),Lance Thomas,2016-17,right hip injury ,core and hip,188
1210,24294.0,2017-03-27,Mavericks,,Seth Curry,placed on IL with left shoulder injury,Seth Curry,2016-17,left shoulder injury,upper body,2
1211,24297.0,2017-03-27,Pistons,,Reggie Bullock,placed on IL with sprained right foot,Reggie Bullock,2016-17,sprained right foot,foot,9
1212,24298.0,2017-03-27,Pistons,,Reggie Jackson,placed on IL with left knee injury (out for season),Reggie Jackson,2016-17,left knee injury ,knee,188
1213,24309.0,2017-03-28,Pacers,,Rodney Stuckey,placed on IL with strained patellar tendon in left knee,Rodney Stuckey,2016-17,strained patellar tendon in left knee,knee,1
1214,24311.0,2017-03-28,Suns,,Devin Booker,placed on IL with ankle injury,Devin Booker,2016-17,ankle injury,foot,2
1215,24319.0,2017-03-29,Jazz,,George Hill,placed on IL with strained groin,George Hill,2016-17,strained groin,upper leg,12
1216,24321.0,2017-03-29,Mavericks,,Salah Mejri,placed on IL with stomach ailment / knee injury,Salah Mejri,2016-17,stomach ailment ,knee,2
1217,24317.0,2017-03-29,Hawks,,Mike Dunleavy,placed on IL with sore right ankle,Mike Dunleavy,2016-17,sore right ankle,foot,3
1218,24320.0,2017-03-29,Knicks,,Derrick Rose,placed on IL with torn meniscus in left knee / sore right foot (out for season),Derrick Rose,2016-17,torn meniscus in left knee ,foot,186
1219,24330.0,2017-03-30,Nets,,Quincy Acy,placed on IL with ankle injury,Quincy Acy,2016-17,ankle injury,foot,3
1220,24343.0,2017-03-31,Nuggets,,Will Barton,placed on IL with sore left foot,Will Barton,2016-17,sore left foot,foot,9
1221,24338.0,2017-03-31,Grizzlies,,Andrew Harrison,placed on IL with sore right ankle,Andrew Harrison,2016-17,sore right ankle,foot,4
1222,24335.0,2017-03-31,Bucks,,John Henson,placed on IL with sprained left thumb,John Henson,2016-17,sprained left thumb,hand,10
1223,24340.0,2017-03-31,Knicks,,Carmelo Anthony,placed on IL with sore lower back,Carmelo Anthony,2016-17,sore lower back,back,4
1224,24354.0,2017-04-01,Lakers,,Ivica Zubac,placed on IL with sprained right ankle (out for season),Ivica Zubac,2016-17,sprained right ankle ,foot,91
1225,24352.0,2017-04-01,Hawks,,Thabo Sefolosha,placed on IL with strained right groin,Thabo Sefolosha,2016-17,strained right groin,upper leg,10
1226,24351.0,2017-04-01,Blazers,,Jusuf Nurkic,placed on IL with fractured fibula in right leg,Jusuf Nurkic,2016-17,fractured fibula in right leg,lower leg,3
1227,24367.0,2017-04-02,Raptors,,P.J. Tucker,placed on IL with sore left knee,P.J. Tucker,2016-17,sore left knee,knee,2
1228,24359.0,2017-04-02,Lakers,,Tarik Black,placed on IL with knee injury,Tarik Black,2016-17,knee injury,knee,3
1229,24361.0,2017-04-02,Mavericks,,Seth Curry,placed on IL with sore left shoulder (out for season),Seth Curry,2016-17,sore left shoulder ,upper body,90
1230,24357.0,2017-04-02,Hawks,,Malcolm Delaney,placed on IL with back spasms,Malcolm Delaney,2016-17,back spasms,back,4
1231,24365.0,2017-04-02,Nuggets,,Darrell Arthur,placed on IL with sore left knee,Darrell Arthur,2016-17,sore left knee,knee,3
1232,24370.0,2017-04-02,Spurs,,Danny Green,placed on IL with bruised left quadricep,Danny Green,2016-17,bruised left quadricep,upper leg,8
1233,24389.0,2017-04-04,Nets,,Isaiah Whitehead,placed on IL with sprained left ankle,Isaiah Whitehead,2016-17,sprained left ankle,foot,2
1234,24387.0,2017-04-04,Knicks,,Kristaps Porzingis,placed on IL with sore lower back,Kristaps Porzingis,2016-17,sore lower back,back,2
1235,24395.0,2017-04-05,Cavaliers,,Tristan Thompson,placed on IL with sprained right thumb,Tristan Thompson,2016-17,sprained right thumb,hand,7
1236,24400.0,2017-04-05,Grizzlies,,Mike Conley,placed on IL with laceration above right eye,Mike Conley,2016-17,laceration above right eye,head and neck,2
1237,24401.0,2017-04-05,Lakers,,D'Angelo Russell,placed on IL with sore left knee,D'Angelo Russell,2016-17,sore left knee,knee,2
1238,24410.0,2017-04-05,Rockets,,Sam Dekker,placed on IL with fractured left hand,Sam Dekker,2016-17,fractured left hand,hand,26
1239,24414.0,2017-04-05,Thunder,,Alex Abrines,placed on IL with sprained knee,Alex Abrines,2016-17,sprained knee,knee,6
1240,24419.0,2017-04-06,Bulls,,Rajon Rondo,placed on IL with sprained right wrist,Rajon Rondo,2016-17,sprained right wrist,hand,6
1241,24423.0,2017-04-06,Knicks,,Chasson Randle,placed on IL with sprained left ankle,Chasson Randle,2016-17,sprained left ankle,foot,1
1242,24417.0,2017-04-06,Blazers,,Jusuf Nurkic,placed on IL with fractured fibula in right leg,Jusuf Nurkic,2016-17,fractured fibula in right leg,lower leg,16
1243,24425.0,2017-04-06,Nets,,Sean Kilpatrick,placed on IL with strained/tightness in left hamstring (out for season),Sean Kilpatrick,2016-17,strained,upper leg,178
1244,24424.0,2017-04-06,Magic,,Evan Fournier,placed on IL with sore right wrist,Evan Fournier,2016-17,sore right wrist,hand,1
1245,24427.0,2017-04-06,Wizards,,Markieff Morris,placed on IL with sore right ankle,Markieff Morris,2016-17,sore right ankle,foot,2
1246,24432.0,2017-04-07,Hawks,,Paul Millsap,placed on IL with sore left knee,Paul Millsap,2016-17,sore left knee,knee,2
1247,24434.0,2017-04-07,Jazz,,Raul Neto,placed on IL with strained right groin,Raul Neto,2016-17,strained right groin,upper leg,1
1248,24440.0,2017-04-07,Nuggets,,Jameer Nelson,placed on IL with strained right calf (out for season),Jameer Nelson,2016-17,strained right calf ,lower leg,177
1249,24447.0,2017-04-08,Bucks,,Malcolm Brogdon,placed on IL with sore back,Malcolm Brogdon,2016-17,sore back,back,2
1250,24457.0,2017-04-08,Wizards,,Otto Porter Jr.,placed on IL with sore back,Otto Porter Jr.,2016-17,sore back,back,4
1251,24466.0,2017-04-09,Nuggets,,Kenneth Faried,placed on IL with sore back,Kenneth Faried,2016-17,sore back,back,2
1252,24465.0,2017-04-09,Knicks,,Kristaps Porzingis,placed on IL with sore lower back (out for season),Kristaps Porzingis,2016-17,sore lower back ,back,175
1253,24475.0,2017-04-10,Hornets,,Marco Belinelli,placed on IL with strained left index finger (out for season),Marco Belinelli,2016-17,strained left index finger ,hand,174
1254,24477.0,2017-04-10,Jazz,,Derrick Favors,placed on IL with sore left knee,Derrick Favors,2016-17,sore left knee,knee,2
1255,24481.0,2017-04-10,Pistons,,Beno Udrih,placed on IL with sprained right knee,Beno Udrih,2016-17,sprained right knee,knee,2
1256,24492.0,2017-04-11,Kings,,Darren Collison,placed on IL with rest / migraine headache,Darren Collison,2016-17,rest ,head and neck,1
1257,24496.0,2017-04-11,Thunder,,Doug McDermott,placed on IL with sore left knee,Doug McDermott,2016-17,sore left knee,knee,5
1258,24532.0,2017-04-12,Wizards,,Ian Mahinmi,placed on IL for strained left calf,Ian Mahinmi,2016-17,L for strained left calf,lower leg,22
1259,24506.0,2017-04-12,Grizzlies,,James Ennis,placed on IL with right knee injury (out for season),James Ennis,2016-17,right knee injury ,knee,10
1260,24519.0,2017-04-12,Nuggets,,Emmanuel Mudiay,placed on IL with sore/sprained right ankle (out for season),Emmanuel Mudiay,2016-17,sore,foot,172
1261,24551.0,2017-04-15,Pacers,,Glenn Robinson III,placed on IL with strained left calf (out for season),Glenn Robinson III,2016-17,strained left calf ,lower leg,77
1262,24545.0,2017-04-15,Clippers,,Austin Rivers,placed on IL with strained left hamstring,Austin Rivers,2016-17,strained left hamstring,upper leg,10
1263,24547.0,2017-04-15,Grizzlies,,Tony Allen,placed on IL with strained right calf muscle (out for season),Tony Allen,2016-17,strained right calf muscle ,lower leg,169
1264,24541.0,2017-04-15,Bucks,,Jabari Parker,placed on IL recovering from surgery on left knee to repair torn ACL (out for season),Jabari Parker,2016-17,L recovering from surgery on left knee to repair torn ACL (out for season),knee,293
1265,24569.0,2017-04-16,Warriors,,Matt Barnes,placed on IL with sprained right ankle,Matt Barnes,2016-17,sprained right ankle,foot,16
1266,24568.0,2017-04-16,Warriors,,Kevon Looney,placed on IL with strained left hip (out for season),Kevon Looney,2016-17,strained left hip ,core and hip,76
1267,24574.0,2017-04-18,Jazz,,Rudy Gobert,placed on IL with hyperextended left knee,Rudy Gobert,2016-17,hyperextended left knee,knee,5
1268,24581.0,2017-04-21,Bulls,,Rajon Rondo,placed on IL with fractured right thumb (out for season),Rajon Rondo,2016-17,fractured right thumb ,hand,71
1269,24591.0,2017-04-23,Clippers,,Blake Griffin,placed on IL with right big toe injury (out for season),Blake Griffin,2016-17,right big toe injury ,foot,161
1270,24609.0,2017-05-04,Jazz,,George Hill,placed on IL with sore left big toe (out for season),George Hill,2016-17,sore left big toe ,foot,150
1271,24616.0,2017-05-05,Spurs,,Tony Parker,placed on IL recovering from surgery to repair ruptured quadriceps tendon in left leg (out for season),Tony Parker,2016-17,L recovering from surgery to repair ruptured quadriceps tendon in left leg (out for season),upper leg,206
1272,24622.0,2017-05-09,Rockets,,Nene,placed on IL with torn left adductor muscle (out for season),Nene,2016-17,torn left adductor muscle ,upper leg,145
1273,24627.0,2017-05-11,Spurs,,Kawhi Leonard,placed on IL with sprained left ankle,Kawhi Leonard,2016-17,sprained left ankle,foot,3
1274,24630.0,2017-05-16,Spurs,,Kawhi Leonard,placed on IL with sprained left ankle,Kawhi Leonard,2016-17,sprained left ankle,foot,6
1275,24632.0,2017-05-16,Warriors,,Andre Iguodala,placed on IL with sore left knee,Andre Iguodala,2016-17,sore left knee,knee,4
1276,24636.0,2017-05-20,Warriors,,Zaza Pachulia,placed on IL with bruised right heel,Zaza Pachulia,2016-17,bruised right heel,foot,12
1277,24638.0,2017-05-21,Celtics,,Isaiah Thomas,placed on IL with hip injury (out for season),Isaiah Thomas,2016-17,hip injury ,core and hip,226
1278,24650.0,2017-10-17,Grizzlies,,Ben McLemore,placed on IL recovering from surgery on right foot to repair fracture,Ben McLemore,2017-18,L recovering from surgery on right foot to repair fracture,foot,25
1279,24649.0,2017-10-17,Celtics,,Marcus Morris,placed on IL with sore right knee,Marcus Morris,2017-18,sore right knee,knee,17
1280,24653.0,2017-10-17,Hornets,,Nicolas Batum,placed on IL with torn ligament in left elbow,Nicolas Batum,2017-18,torn ligament in left elbow,arm,29
1281,24652.0,2017-10-17,Heat,,Rodney McGruder,placed on IL recovering from surgery on lower left leg to repair stress fracture,Rodney McGruder,2017-18,L recovering from surgery on lower left leg to repair stress fracture,upper leg,133
1282,24651.0,2017-10-17,Grizzlies,,Wayne Selden,placed on IL with right quadriceps injury,Wayne Selden,2017-18,right quadriceps injury,upper leg,18
1283,24655.0,2017-10-17,Pelicans,,Frank Jackson,placed on IL with fractured right foot (out for season),Frank Jackson,2017-18,fractured right foot ,foot,349
1284,24658.0,2017-10-17,Pelicans,,Solomon Hill,placed on IL recovering from surgery to repair torn left hamstring,Solomon Hill,2017-18,L recovering from surgery to repair torn left hamstring,upper leg,152
1285,24663.0,2017-10-17,Warriors,,Andre Iguodala,placed on IL with strained back,Andre Iguodala,2017-18,strained back,back,3
1286,24662.0,2017-10-17,Spurs,,Kawhi Leonard,placed on IL with rehab of right quadriceps,Kawhi Leonard,2017-18,rehab of right quadriceps,upper leg,56
1287,24679.0,2017-10-18,Hawks,,Miles Plumlee,placed on IL with strained right quadriceps,Miles Plumlee,2017-18,strained right quadriceps,upper leg,33
1288,24688.0,2017-10-18,Jazz,,Raul Neto,placed on IL with right hamstring injury,Raul Neto,2017-18,right hamstring injury,upper leg,2
1289,24673.0,2017-10-18,Blazers,,Noah Vonleh,placed on IL with strained right shoulder,Noah Vonleh,2017-18,strained right shoulder,upper body,14
1290,24671.0,2017-10-18,76ers,,Richaun Holmes,placed on IL with fractured hand/wrist,Richaun Holmes,2017-18,fractured hand,hand,20
1291,24674.0,2017-10-18,Celtics,,Gordon Hayward,placed on IL with fractured tibia in left leg and dislocated left ankle (out for season),Gordon Hayward,2017-18,fractured tibia in left leg and dislocated left ankle ,foot,348
1292,24686.0,2017-10-18,Jazz,,Dante Exum,placed on IL recovering from surgery on separated left shoulder,Dante Exum,2017-18,L recovering from surgery on separated left shoulder,upper body,147
1293,24696.0,2017-10-18,Magic,,Wes Iwundu,placed on IL with strained right hamstring,Wes Iwundu,2017-18,strained right hamstring,upper leg,2
1294,24693.0,2017-10-18,Magic,,Adreian Payne,placed on IL with fractured left hand,Adreian Payne,2017-18,fractured left hand,hand,52
1295,24683.0,2017-10-18,Heat,,Okaro White,placed on IL with sprained/strained left shoulder,Okaro White,2017-18,sprained,upper body,3
1296,24711.0,2017-10-18,Pacers,,Glenn Robinson III,placed on IL recovering from surgery on left ankle,Glenn Robinson III,2017-18,L recovering from surgery on left ankle,foot,128
1297,24710.0,2017-10-18,Pacers,,Edmond Sumner,placed on IL with surgery on left knee,Edmond Sumner,2017-18,surgery on left knee,knee,174
1298,24709.0,2017-10-18,Pacers,,Bogdan Bogdanovic,placed on IL with sprained right ankle,Bogdan Bogdanovic,2017-18,sprained right ankle,foot,8
1299,24713.0,2017-10-18,Pistons,,Dwight Buycks,placed on IL with strained left hip flexor,Dwight Buycks,2017-18,strained left hip flexor,core and hip,69
1300,24721.0,2017-10-18,Suns,,Jared Dudley,placed on IL recovering from surgery to repair ligament and bone in toe,Jared Dudley,2017-18,L recovering from surgery to repair ligament and bone in toe,foot,5
1301,24718.0,2017-10-18,Suns,,Alex Len,placed on IL with sprained left ankle,Alex Len,2017-18,sprained left ankle,foot,2
1302,24699.0,2017-10-18,Mavericks,,Josh McRoberts,placed on IL with knee injury,Josh McRoberts,2017-18,knee injury,knee,83
1303,24717.0,2017-10-18,Suns,,Alan Williams,placed on IL recovering from surgery on right knee to repair torn meniscus,Alan Williams,2017-18,L recovering from surgery on right knee to repair torn meniscus,knee,159
1304,24727.0,2017-10-18,Wizards,,Sheldon Mac,placed on IL recovering from surgery to repair torn left Achilles tendon,Sheldon Mac,2017-18,L recovering from surgery to repair torn left Achilles tendon,foot,113
1305,24724.0,2017-10-18,Wizards,,Devin Robinson,placed on IL with stress fracture in left foot,Devin Robinson,2017-18,stress fracture in left foot,foot,119
1306,24700.0,2017-10-18,Mavericks,,Seth Curry,placed on IL with stress reaction in tibia in left leg (out for season),Seth Curry,2017-18,stress reaction in tibia in left leg ,lower leg,348
1307,24720.0,2017-10-18,Suns,,Davon Reed,placed on IL recovering from surgery on left knee to repair torn meniscus,Davon Reed,2017-18,L recovering from surgery on left knee to repair torn meniscus,knee,88
1308,24719.0,2017-10-18,Suns,,Brandon Knight,placed on IL recovering from torn ACL in left knee (out for season),Brandon Knight,2017-18,L recovering from torn ACL in left knee (out for season),knee,421
1309,24723.0,2017-10-18,Timberwolves,,Justin Patton,placed on IL frecovering from surgery on left foot to repair fracture,Justin Patton,2017-18,L frecovering from surgery on left foot to repair fracture,foot,129
1310,24728.0,2017-10-19,Bulls,,Cameron Payne,placed on IL with recovering from surgery to repair fractured right foot,Cameron Payne,2017-18,recovering from surgery to repair fractured right foot,foot,126
1311,24729.0,2017-10-19,Bulls,,Kris Dunn,placed on IL with dislocated left index finger,Kris Dunn,2017-18,dislocated left index finger,hand,9
1312,24730.0,2017-10-19,Bulls,,Nikola Mirotic,placed on IL with fractured bones in face,Nikola Mirotic,2017-18,fractured bones in face,head and neck,50
1313,24733.0,2017-10-19,Clippers,,Jamil Wilson,placed on IL with lower back spasms,Jamil Wilson,2017-18,lower back spasms,back,29
1314,24745.0,2017-10-19,Raptors,,Malcolm Miller,placed on IL with surgery on right ankle,Malcolm Miller,2017-18,surgery on right ankle,foot,62
1315,24739.0,2017-10-19,Lakers,,Josh Hart,placed on IL with bursitis in left heel,Josh Hart,2017-18,bursitis in left heel,foot,1
1316,24764.0,2017-10-20,Mavericks,,Dennis Smith Jr.,placed on IL with sore left knee,Dennis Smith Jr.,2017-18,sore left knee,knee,3
